,Latittude,Longitude,pressure,wind_speed,humidity,temperature,mss
236,-35.951415999999995,42.78403,101286.86,3.0450034,0.008652279,292.81445,0.008120421
237,15.501675,131.11461,101366.86,3.8991190000000002,0.019562313,303.1582,0.010632108999999999
238,11.069417999999999,133.18677,101270.86,10.199976,0.019447871999999998,303.00195,0.024158865
239,30.677453999999997,225.46005,101830.86,5.348017,0.010353634,293.3457,0.012826891000000002
240,34.971920000000004,230.21982999999997,101550.86,8.914246,0.010922023999999999,291.9082,0.020452717
241,23.041552,271.87576,101678.86,1.410751,0.019249508000000002,303.17383,0.0021951655
242,11.01759,264.01562,101094.86,3.5812160000000004,0.019264767,303.14258,0.007570526
243,14.254032,292.45535,101398.86,3.5879815,0.01985223,301.92383,0.008681663000000001
244,-28.746605,44.4851,101510.86,8.098216,0.010002681999999999,294.39258,0.020476082
245,-34.387093,3.264402,101350.86,,0.009102413,287.31445,
246,-27.185513,40.743140000000004,101278.86,5.8664985,0.012489865,294.48633,0.015774567
247,4.1421722999999995,122.64498999999999,101190.86,8.013363,0.018013546000000002,302.64258,0.013572336
248,21.844414,266.3273,101686.86,2.3525793999999998,0.019196102,303.20508,0.00410864
249,32.721317,215.60085,101550.86,2.2393107000000003,0.010922023999999999,291.9082,0.004672051
250,37.454426,220.03557,101366.86,3.5316504999999996,0.010376522,289.9707,0.0074734036
251,-35.944503999999995,42.850586,101286.86,2.83872,0.008652279,292.81445,0.007434240999999999
252,23.018545,271.91200000000003,101678.86,1.4429777,0.019249508000000002,303.17383,0.002286462
253,4.1591005,122.66628,101190.86,5.5108232,0.018013546000000002,302.64258,0.013477929
254,11.101494,133.23228,101270.86,9.954397,0.019447871999999998,303.00195,0.024070407999999998
255,15.532926000000002,131.16132,101366.86,3.7175629999999997,0.019562313,303.1582,0.010020142
256,17.162155,123.79959,101526.86,,0.019760678,303.23633,
257,-28.739590000000003,44.545845,101510.86,7.282061,0.010002681999999999,294.39258,0.018346682
258,34.95592,230.28384,101550.86,9.084488,0.010922023999999999,291.9082,0.020969832
259,-27.180162,40.803463,101278.86,5.758896,0.012489865,294.48633,0.014614582
260,10.9917145,264.06387,101094.86,3.5423114,0.019264767,303.14258,0.007412204
261,30.663079999999997,225.52086,101830.86,5.457195,0.010353634,293.3457,0.013047116000000001
262,-34.398518,3.3286295,101350.86,,0.009102413,287.31445,
263,14.222791,292.50113,101398.86,3.533728,0.01985223,301.92383,0.0081291925
264,11.117528,133.25503999999998,101270.86,9.8905945,0.019447871999999998,303.00195,0.023937369
265,-34.404232,3.3607495000000003,101350.86,,0.009102413,287.31445,
266,15.548549,131.18468000000001,101366.86,3.6277595000000002,0.019562313,303.1582,0.009772307
267,-35.937553,42.917120000000004,101286.86,2.6446486,0.008652279,292.81445,0.006817526
268,34.939890000000005,230.34784,101550.86,8.849559,0.010922023999999999,291.9082,0.020380547
269,32.712044,215.70146,101550.86,1.747491,0.010922023999999999,291.9082,0.003177802
270,14.191510000000001,292.54688,101398.86,3.5522263,0.01985223,301.92383,0.00786648
271,30.648663,225.58163,101830.86,5.487023000000001,0.010353634,293.3457,0.01288075
272,-27.174746999999996,40.863766,101278.86,6.2765975,0.012489865,294.48633,0.016496263
273,-28.732508000000003,44.60658,101510.86,8.060166,0.010002681999999999,294.39258,0.018985314
274,10.965847,264.11212,101094.86,3.3320417,0.019264767,303.14258,0.0068214196
275,37.43996,220.15372000000002,101366.86,3.1380982000000004,0.010376522,289.9707,0.005967876400000001
276,21.791792,266.42117,101686.86,2.3888967,0.019196102,303.20508,0.004758979
277,32.70942,215.72963,101550.86,1.5478746,0.010922023999999999,291.9082,0.002594616
278,37.43788,220.1706,101366.86,3.1972978,0.010376522,289.9707,0.006378395
279,-35.930565,42.98364,101286.86,2.4936380000000002,0.008652279,292.81445,0.0063391128
280,21.781263,266.43994,101686.86,2.4391315,0.019196102,303.20508,0.004925683
281,34.923836,230.4118,101550.86,8.714522,0.010922023999999999,291.9082,0.020315623
282,30.634211999999998,225.64241,101830.86,5.313454599999999,0.010353634,293.3457,0.01230692
283,22.949645999999998,272.0206,101678.86,1.6793508999999998,0.019249508000000002,303.17383,0.0027325540000000003
284,14.160245000000002,292.5926,101398.86,3.7173321,0.01985223,301.92383,0.008987935
285,-27.169321000000004,40.924057,101278.86,6.321979,0.012489865,294.48633,0.017604278
286,10.939932,264.16033999999996,101094.86,3.1172392,0.019264767,303.14258,0.0060900636
287,4.2352657,122.76217,101190.86,4.5541496,0.018013546000000002,302.64258,0.010936524
288,-34.42183,3.4603531000000003,101350.86,8.757054,0.009102413,287.31445,0.024377167
289,-28.72362,44.682476,101510.86,7.4426502999999995,0.010002681999999999,294.39258,0.01828081
290,32.703804,215.78997999999999,101550.86,1.2757549,0.010922023999999999,291.9082,0.0019222017000000001
291,21.756695,266.48373,101662.86,2.5740232000000005,0.019394467,303.20508,0.0053919763
292,-35.92354,43.050148,101286.86,2.3696412999999996,0.008652279,292.81445,0.0059303073
293,10.913975,264.20856000000003,101102.86,2.9177694,0.01934106,303.29883,0.005412584000000001
294,22.918928,272.06888,101678.86,1.6841681,0.019249508000000002,303.17383,0.0027341014
295,30.61973,225.70316,101830.86,5.574898999999999,0.010353634,293.3457,0.012752693
296,37.425377000000005,220.27182000000002,101366.86,3.6496593999999996,0.010376522,289.9707,0.007647679
297,34.907745,230.47577,101550.86,8.635976,0.010922023999999999,291.9082,0.020164471
298,-27.163784000000003,40.98433,101278.86,6.418394999999999,0.012489865,294.48633,0.01774018
299,14.128983999999999,292.6383,101398.86,3.9050790999999996,0.01985223,301.92383,0.009712394000000001
300,-28.718214,44.72802,101510.86,9.252649,0.010002681999999999,294.39258,0.023064723
301,-34.433547999999995,3.5267775,101350.86,8.750467,0.009102413,287.31445,0.024017796
302,4.2775644999999995,122.81546999999999,101190.86,6.0272190000000005,0.018013546000000002,302.64258,0.01303393
303,21.728610999999997,266.53372,101662.86,2.6392632000000003,0.019394467,303.20508,0.0056773223999999995
304,37.421177,220.30556,101366.86,3.5114822,0.010376522,289.9707,0.007358883
305,-35.916477,43.116646,101286.86,2.2520225,0.008652279,292.81445,0.005518576
306,4.286023,122.826126,101190.86,5.849208,0.018013546000000002,302.64258,0.014959458
307,10.888016,264.25677,101102.86,2.6630194,0.01934106,303.29883,0.004676535999999999
308,22.888206,272.1171,101678.86,1.5733675,0.019249508000000002,303.17383,0.0024763985999999997
309,-28.711009999999998,44.788746,101510.86,8.881731,0.010002681999999999,294.39258,0.023568952
310,14.097721,292.68402000000003,101398.86,3.9248886,0.01985223,301.92383,0.009368735999999999
311,32.693915999999994,215.89456,101550.86,1.0705062,0.010922023999999999,291.9082,0.0015103788
